-1977	7593	335
-1009	7548	290
37	10333	379
1529	12995	379
3532	15063	14
5982	15086	-1266
8590	14924	-1128
10359	14025	-2468
10581	12427	-3494
10108	10290	-4115
9847	7887	-4381
9612	5556	-4239
9151	3494	-3711
8524	1725	-2940
7717	250	-2306
6678	-914	-2167
5598	-2016	-2401
4743	-3310	-2637
4134	-4571	-2646
3671	-5333	-2453
3330	-5430	-2155
3104	-5029	-1815
3024	-4392	-1554
3048	-3772	-1447
3177	-3113	-1324
3595	-1897	-1059
4368	246	-773
5654	3285	-557
7592	6998	-381
9562	11091	-6
10462	14725	563
10095	16430	632
9165	16331	279
7835	15807	251
5955	15466	401
3777	14833	386
1694	13231	150
-148	11033	-220
-1812	8980	-500
-3338	7333	-509
-4768	5898	-220
-6119	4486	219
-7429	3234	723
-8715	2371	1288
-9656	1922	1823
-9839	1756	2200
-9276	1727	2347
-8282	1769	2284
-7132	1907	2042
-5955	2097	1628
-4861	2278	1113
-3834	2732	520
-2924	4064	-37
-1970	6586	-330
-824	9987	-302
282	13394	77
1559	15871	523
3611	17353	297
6356	17964	-654
8719	17539	-1745
9684	16083	-2805
9549	13609	-3919
9280	10372	-4835
9046	7000	-5224
9046	4146	-5179
8022	1922	-4919
7677	48	-4641
7641	48	-4430
6989	-2839	-4239
6245	-3892	-4011
5516	-3892	-3703
4910	-5428	-3388
4461	-5815	-3070
4137	-5769	-3070
3909	-5095	-2529
3836	-5095	-2457
3978	-4620	-2457
4281	-3915	-2201
4701	-2681	-1683
5294	-550	-1626
6366	2804	-779
8109	7030	22
9964	11373	541
10785	15247	1041
10375	17824	1312
9666	18304	845
8427	17348	383
6228	16278	500
3682	15299	733
1443	13757	775
-444	11530	738
-2144	9239	833
-3593	7469	1021
-4828	6316	1274
-5916	5432	1573
-7006	4521	1821
-8137	3517	1946
-9090	2575	1911
-9572	1824	1667
-9506	1270	1267
-9062	870	811
-8399	597	397
-7563	553	123
-6519	912	18
-5317	1773	16
-4104	3095	108
-2971	5011	285
-1824	7658	340
-578	10862	144
806	14385	-77
2666	17582	-332
5588	19332	-1012
9151	19234	-1835
11100	17825	-2304
10683	15812	-2738
9828	13623	-3396
9851	11154	-4065
10314	8344	-4673
10338	5462	-5107
9754	2843	-5155
8860	657	-4735
7778	-1228	-4045
6618	-2755	-3387
5622	-3741	-2831
4882	-4419	-2303
4385	-5034	-1812
4104	-5510	-1479
3913	-5646	-1315
3668	-5349	-1227
3459	-4799	-1245
3476	-4253	-1345
3758	-3564	-1399
4274	-2061	-1224
5254	531	-866
6811	4325	-287
8980	9076	228
11104	13712	377
11419	17243	658
10662	18399	295
10073	17353	-659
8536	16069	-705
6135	15217	-138
3874	13968	196
3874	11948	278
340	9791	355
-1196	8116	468
-2384	6958	566
-2430	5958	670
-3769	4870	823
-5195	3743	1042
-6647	2719	1333
-7999	2236	1630
-9053	1543	1817
-9679	1695	1817
-9890	1381	1686
-9723	1381	1379
-9270	1277	1379
-8636	1421	611
-7889	1868	417
-7067	2571	413
-6190	3333	155
-5284	4159	-168
-4403	5262	-568
-3530	6852	-968
-2772	9167	-1575
-1990	12238	-1728
-786	15632	-2253
979	18598	-2792
3419	20617	-3111
6186	21754	-3149
8015	21938	-3253
8218	20866	-3674
7886	18781	-4314
8135	16178	-5018
8683	13331	-5614
8811	10395	-5825
8448	7475	-5675
7967	4710	-5385
7714	2185	-5108
7759	-132	-5192
7711	-2227	-5528
7211	-3944	-5605
6474	-5169	-5155
5859	-6080	-4333
5382	-6835	-3512
4949	-7310	-2843
4576	-7350	-2332
4383	-7002	-1873
4361	-6412	-1426
4311	-5664	-1026
4222	-4758	-656
4150	-3615	-244
4017	-2304	267
3912	-983	844
4026	432	1269
4506	2146	1375
5439	4137	1360
6870	5910	1439
8747	7184	1465
10802	8963	1305
12502	11487	1149
13122	13295	869
12614	13851	316
11421	13965	77
9601	13826	354
7304	13153	705
5132	11910	889
3391	10263	823
1963	8722	619
894	7665	424
223	7168	345
-191	6926	481
-614	6658	822
-1212	6343	1273
-1942	5972	1731
-2710	5529	2137
-3466	5057	2402
-4229	4572	2477
-5049	4117	2383
-5884	3653	2247
-6554	3109	2166
-6845	2575	2142
-6721	2201	2181
-6415	2057	2180
-6415	2158	2004
-5647	2473	1555
-5545	2828	792
-5467	3101	-165
-5106	3494	-1088
-4725	4496	-1857
-4337	6544	-2580
-3809	9004	-3394
-3011	12224	-4459
-1924	12138	-5807
-480	15017	-7370
1509	17746	-8826
4231	20124	-8826
7630	21366	-9594
10113	20941	-9439
9884	19131	-9239
8226	16777	-8633
7186	14584	-8110
6990	12606	-7737
6997	10701	-7472
6809	8969	-7228
6568	7579	-6993
6388	6497	-6811
6234	5484	-6681
6085	4384	-6503
5964	3241	-6192
5871	2172	-5743
5775	1242	-5230
5637	326	-4585
5517	-617	-3594
5451	-1344	-2268
5326	-1691	-946
5138	-1856	-9
4942	-2200	519
4730	-2624	715
4479	-3032	543
4233	-3649	271
4112	-4399	206
4171	-4965	434
4393	-5006	910
4700	-4387	1445
5080	-3170	1857
5615	-1464	2036
6376	512	1944
7371	2530	1682
8594	4574	1447
9854	7002	1312
10795	9991	1553
10967	12484	2065
10816	13247	2159
10604	13033	1837
9624	13236	1616
8057	13637	1401
6471	13380	975
4948	12349	582
3448	10992	392
2066	9764	416
896	8855	545
-175	8186	685
-1403	7642	799
-2982	7158	832
-4981	6752	772
-7106	6384	682
-8728	5994	548
-9438	5701	371
-9399	5603	212
-9001	5565	47
-8405	5411	-183
-7586	5307	-474
-6581	5575	-749
-5469	6324	-1000
-4222	7362	-1302
-2812	8456	-1664
-1256	9753	-2066
474	11585	-2596
2411	13858	-3250
4496	16054	-3934
7149	17564	-4652
11421	17747	-5734
15188	16162	-6974
15188	13412	-7455
13652	10574	-7110
12718	8056	-6495
12699	5870	-5879
12131	3846	-5295
11408	1924	-4735
10443	1924	-4226
9493	-1148	-3771
8566	-2126	-3404
7574	-3544	-3128
6558	-4769	-2848
5580	-4732	-2480
4738	-5622	-2009
4185	-5897	-2009
3998	-5577	-985
4138	-4894	-727
4522	-4094	-653
5067	-3302	-478
5685	-2368	-248
6436	-629	52
7637	2107	391
9363	5252	713
11041	8383	880
11636	11386	1081
10649	13727	1315
8997	14495	896
7375	14136	146
5365	14017	158
2944	14373	668
745	14345	929
-900	13348	924
-2279	11815	962
-3727	10458	1152
-5279	9287	1340
-6892	7917	1327
-8446	6269	1077
-9609	4602	673
-10074	3247	248
-9813	2415	-120
-9020	2095	-366
-7913	2168	-432
-6668	2466	-369
-5420	2877	-260
-4208	3434	-246
-3052	4292	-444
-1989	5688	-796
-981	7729	-1090
138	10387	-1117
1635	13310	-842
3597	15604	-728
5971	16594	-1366
8873	16202	-2930
11361	14497	-4680
11840	11816	-5553
10815	8973	-5553
9859	6582	-5063
9407	4543	-4216
9048	2585	-3223
8294	730	-2503
7218	-950	-2394
6190	-2580	-2661
5336	-4177	-2855
4630	-5436	-2806
4081	-6088	-2505
3703	-6019	-2020
3568	-5344	-1534
3685	-4534	-1318
3946	-3922	-1342
4393	-2853	-1202
5181	-584	-861
6386	2598	-476
8095	6127	-239
9852	9722	-218
10622	12899	-90
9872	14672	22
8647	14718	-329
7714	13975	-476
6306	13754	87
4406	13831	642
2514	13063	737
602	11416	501
-1402	9589	191
-1402	8059	5
-5242	6791	51
-6823	5660	309
-6851	4715	683
-7981	4041	1084
-8682	3567	1439
-9122	3567	1612
-9392	3055	1542
-9375	2339	1338
-8976	2347	1183
-8209	1944	1138
-7114	1985	1138
-5898	2679	1138
-4686	3893	1223
-3422	5352	1166
-2181	7053	901
-1076	9272	490
45	12052	236
1543	14642	156
3630	16081	-280
6339	16274	-1419
9304	15490	-2963
11255	13877	-4339
11514	11574	-5125
11130	8894	-5352
10952	6323	-5232
10827	4022	-4859
10461	1913	-4293
9659	32	-3693
8479	-1477	-3315
7270	-2760	-3094
6278	-4077	-2749
5523	-5268	-2227
5043	-5863	-1677
4799	-5625	-1234
4671	-4811	-938
4666	-3894	-829
4723	-3012	-773
4997	-1520	-644
5734	631	-466
6703	3359	-131
7873	6876	241
9145	10501	387
9717	13481	379
9147	15131	207
8160	15268	-436
7203	14652	-957
5757	14151	-752
3821	13713	-327
1855	12790	-80
-17	11394	33
-1765	9971	112
-3310	8876	153
-4704	8076	174
-6130	7347	224
-7593	6555	319
-8764	5732	442
-9343	5040	593
-9397	4584	749
-9092	4331	889
-8448	4279	1004
-7466	4489	1077
-6232	4907	1105
-4853	5534	1008
-3412	6417	762
-1877	7461	412
-359	8716	61
1002	10425	-152
2454	12387	-341
4164	13879	-661
6191	14472	-1268
8681	14086	-2446
11167	12768	-3960
12324	10749	-4924
11953	8441	-4949
11953	6317	-4587
10929	4542	-4400
10707	2867	-4498
9849	1053	-4631
9817	-726	-4527
8503	-2204	-4230
7018	-2204	-3820
5822	-4252	-3217
5082	-4468	-2494
4638	-4216	-1829
4368	-4139	-1354
4214	-3546	-1109
4085	-2942	-1000
3925	-2413	-943
3778	-1915	-943
3742	-1247	-905
3976	-249	-821
4571	1083	-530
5403	2925	449
6374	5460	328
7506	8482	329
8375	11486	81
8477	13715	42
8239	14703	34
7913	14417	-154
6967	13596	-249
5360	13014	-220
3515	12445	-190
1581	11585	-60
-417	10601	188
-2317	9829	388
-3956	9220	372
-5377	8579	133
-6668	7819	-143
-7675	6932	-261
-8169	6114	-193
-8133	5585	-9
-7661	5306	207
-6859	5083	365
-5812	4857	452
-4623	4782	509
-3404	5013	536
-2202	5618	496
-994	6753	445
383	8589	360
1982	10734	251
3732	12535	253
5481	13714	102
7237	13995	-690
9314	13134	-2176
11214	11250	-3716
11807	8828	-4574
11114	6570	-4915
10157	4773	-5124
9463	3056	-5011
8777	1220	-4405
7770	-338	-3553
6509	-1257	-2937
5346	-1735	-2770
4525	-2288	-2821
4050	-3157	-2823
3811	-4039	-2755
3701	-4413	-2608
3676	-4108	-2361
3757	-3277	-2016
3998	-2320	-1745
4295	-1584	-1659
4767	-1092	-1690
5469	-446	-1482
6485	944	-1063
8155	3216	-771
10149	6219	-695
11669	9644	-726
12056	12478	-500
11180	14688	-53
11180	15575	-36
9132	14807	-389
7033	14205	-448
7117	13937	-321
4766	13222	-301
2443	12001	-293
76	12001	4
-2392	9697	598
-4802	8869	1190
-6813	8799	1423
-8213	8126	1168
-9069	7593	641
-9581	7063	641
-9815	6400	-127
-9576	5734	-150
-8751	5280	-111
-7552	5201	110
-6234	5483	330
-4897	5958	453
-3590	6607	363
-2301	7493	19
-882	8292	-625
430	9327	-1366
1567	11555	-1859
2991	14603	-2049
4992	16854	-2356
8109	16966	-3327
12266	15018	-4928
14634	12026	-6094
13853	9078	-6222
12246	6752	-5838
11434	4932	-5239
11188	3368	-4574
10620	1922	-3977
9449	580	-3613
8050	-732	-3553
6735	-2180	-3552
5576	-3762	-3326
4621	-5145	-2821
3933	-5821	-2188
3549	-5546	-1588
3475	-4631	-1118
3557	-3619	-829
3655	-2873	-665
3795	-2377	-516
4013	-1817	-395
4327	-874	-242
4800	799	125
5809	3406	512
7481	6550	776
9383	9565	813
10787	12268	627
10953	14258	451
10166	14696	-5
9165	13977	-479
7810	13360	-419
5986	13168	-193
4119	12781	-158
2413	11718	-230
860	10283	-293
-529	9038	-293
-1771	8084	-274
-2977	7174	-283
-4341	6088	-223
-5992	4860	-80
-7774	3672	127
-9209	2752	421
-9869	2284	764
-9761	2218	1050
-9201	2298	1196
-8446	2330	1196
-7566	2328	1084
-7566	2278	897
-5518	2327	740
-4500	2856	596
-4467	4109	416
-3477	6109	206
-2574	8804	-118
-1632	8804	-483
-607	14948	-849
568	17599	-1476
2082	17438	-2409
4107	18853	-3247
6420	19362	-3854
8195	19203	-3854
8889	18310	-5134
8972	16376	-6144
9061	13716	-5975
9077	11108	-6048
8747	8905	-5568
8236	7028	-4880
7805	5329	-4471
7538	3680	-4513
7432	1947	-4806
7294	3	-5125
6840	-2156	-5276
6039	-4366	-4977
5134	-6211	-4252
4315	-7197	-3454
3652	-7338	-2739
3155	-7166	-2011
2713	-7093	-1269
2396	-6973	-733
2493	-6495	-498
2787	-5680	-399
2825	-4551	-162
2784	-3033	434
2955	-1163	1215
3313	909	1776
3770	2708	2042
4242	4039	2225
4755	5208	2390
5506	6415	2496
6644	8045	2443
7897	9963	2013
8751	11297	1133
8732	11791	176
7943	11658	-433
7108	11205	-649
6551	11014	-443
6120	11207	82
5554	11240	558
4700	10831	723
3672	10107	551
2618	9209	192
1566	8237	-213
564	7205	-522
-272	6141	-596
-889	5239	-433
-1342	4755	-98
-1747	4709	359
-2298	4916	840
-3113	5135	1215
-4099	5125	1410
-4994	4817	1493
-5496	4326	1551
-5561	3810	1480
-5431	3398	1177
-5386	3163	658
-5500	3159	-6
