10-08 14:57:29 ,1178437596 ,3133 ,1171 ,2390
10-08 14:57:29 ,1178437629 ,3123 ,1186 ,2427
10-08 14:57:29 ,1178437629 ,3116 ,1184 ,2428
10-08 14:57:29 ,1178437657 ,3108 ,1176 ,2439
10-08 14:57:29 ,1178437657 ,3105 ,1152 ,2439
10-08 14:57:29 ,1178437658 ,3100 ,1162 ,2439
10-08 14:57:29 ,1178437658 ,3092 ,1154 ,2425
10-08 14:57:29 ,1178437693 ,3078 ,1201 ,2407
10-08 14:57:29 ,1178437693 ,3069 ,1224 ,2413
10-08 14:57:29 ,1178437694 ,3082 ,1237 ,2412
10-08 14:57:29 ,1178437694 ,3092 ,1242 ,2421
10-08 14:57:29 ,1178437733 ,3104 ,1237 ,2423
10-08 14:57:29 ,1178437733 ,3109 ,1207 ,2407
10-08 14:57:29 ,1178437734 ,3112 ,1178 ,2403
10-08 14:57:29 ,1178437734 ,3111 ,1193 ,2394
10-08 14:57:29 ,1178437779 ,3111 ,1219 ,2413
10-08 14:57:29 ,1178437779 ,3104 ,1252 ,2398
10-08 14:57:29 ,1178437780 ,3096 ,1273 ,2422
10-08 14:57:29 ,1178437780 ,3089 ,1310 ,2424
10-08 14:57:29 ,1178437869 ,3085 ,1288 ,2440
10-08 14:57:29 ,1178437869 ,3093 ,1271 ,2423
10-08 14:57:29 ,1178437903 ,3093 ,1222 ,2403
10-08 14:57:29 ,1178437903 ,3101 ,1197 ,2404
10-08 14:57:29 ,1178437904 ,3104 ,1201 ,2394
10-08 14:57:29 ,1178437904 ,3109 ,1195 ,2400
10-08 14:57:29 ,1178437905 ,3115 ,1229 ,2380
10-08 14:57:29 ,1178437905 ,3116 ,1233 ,2383
10-08 14:57:29 ,1178437906 ,3108 ,1233 ,2354
10-08 14:57:29 ,1178437906 ,3106 ,1228 ,2354
10-08 14:57:29 ,1178437907 ,3112 ,1246 ,2337
10-08 14:57:29 ,1178437907 ,3112 ,1231 ,2360
10-08 14:57:29 ,1178437936 ,3111 ,1260 ,2379
10-08 14:57:29 ,1178437936 ,3102 ,1284 ,2396
10-08 14:57:29 ,1178437937 ,3103 ,1298 ,2421
10-08 14:57:29 ,1178437937 ,3103 ,1292 ,2413
10-08 14:57:29 ,1178437938 ,3104 ,1249 ,2412
10-08 14:57:29 ,1178437938 ,3108 ,1235 ,2373
10-08 14:57:29 ,1178437965 ,3111 ,1219 ,2374
10-08 14:57:29 ,1178437965 ,3114 ,1234 ,2355
10-08 14:57:29 ,1178438013 ,3113 ,1233 ,2362
10-08 14:57:29 ,1178438013 ,3112 ,1261 ,2354
10-08 14:57:29 ,1178438047 ,3110 ,1266 ,2364
10-08 14:57:29 ,1178438047 ,3114 ,1282 ,2363
10-08 14:57:29 ,1178438082 ,3113 ,1278 ,2357
10-08 14:57:29 ,1178438082 ,3115 ,1285 ,2366
10-08 14:57:29 ,1178438083 ,3115 ,1300 ,2347
10-08 14:57:29 ,1178438083 ,3118 ,1285 ,2361
10-08 14:57:29 ,1178438083 ,3119 ,1306 ,2347
10-08 14:57:29 ,1178438083 ,3116 ,1293 ,2360
10-08 14:57:29 ,1178438084 ,3115 ,1318 ,2350
10-08 14:57:29 ,1178438084 ,3111 ,1312 ,2366
10-08 14:57:29 ,1178438165 ,3111 ,1305 ,2374
10-08 14:57:29 ,1178438165 ,3108 ,1296 ,2380
10-08 14:57:29 ,1178438211 ,3107 ,1289 ,2374
10-08 14:57:29 ,1178438211 ,3104 ,1271 ,2358
10-08 14:57:29 ,1178438212 ,3105 ,1253 ,2353
10-08 14:57:29 ,1178438212 ,3108 ,1258 ,2319
10-08 14:57:29 ,1178438213 ,3114 ,1236 ,2326
10-08 14:57:29 ,1178438213 ,3121 ,1273 ,2311
10-08 14:57:29 ,1178438214 ,3127 ,1292 ,2333
10-08 14:57:29 ,1178438214 ,3129 ,1329 ,2330
10-08 14:57:29 ,1178438240 ,3124 ,1332 ,2326
10-08 14:57:29 ,1178438240 ,3121 ,1314 ,2315
10-08 14:57:29 ,1178438241 ,3119 ,1281 ,2298
10-08 14:57:29 ,1178438241 ,3123 ,1255 ,2300
10-08 14:57:29 ,1178438270 ,3122 ,1262 ,2298
10-08 14:57:29 ,1178438270 ,3120 ,1264 ,2326
10-08 14:57:29 ,1178438271 ,3114 ,1287 ,2336
10-08 14:57:29 ,1178438271 ,3112 ,1289 ,2363
10-08 14:57:29 ,1178438272 ,3107 ,1295 ,2356
10-08 14:57:29 ,1178438272 ,3106 ,1271 ,2360
10-08 14:57:29 ,1178438359 ,3110 ,1254 ,2336
10-08 14:57:29 ,1178438359 ,3114 ,1233 ,2329
10-08 14:57:29 ,1178438399 ,3122 ,1254 ,2323
10-08 14:57:29 ,1178438399 ,3124 ,1284 ,2314
10-08 14:57:29 ,1178438400 ,3129 ,1303 ,2322
10-08 14:57:29 ,1178438400 ,3127 ,1327 ,2307
10-08 14:57:29 ,1178438401 ,3127 ,1334 ,2318
10-08 14:57:29 ,1178438401 ,3127 ,1343 ,2312
10-08 14:57:29 ,1178438402 ,3117 ,1314 ,2321
10-08 14:57:29 ,1178438402 ,3113 ,1289 ,2310
10-08 14:57:29 ,1178438433 ,3119 ,1289 ,2320
10-08 14:57:29 ,1178438433 ,3123 ,1257 ,2313
10-08 14:57:29 ,1178438434 ,3120 ,1265 ,2333
10-08 14:57:29 ,1178438434 ,3116 ,1288 ,2344
10-08 14:57:29 ,1178438434 ,3120 ,1288 ,2335
10-08 14:57:29 ,1178438434 ,3121 ,1288 ,2333
10-08 14:57:29 ,1178438464 ,3121 ,1295 ,2293
10-08 14:57:29 ,1178438464 ,3118 ,1032 ,2287
10-08 14:57:29 ,1178438465 ,3124 ,1257 ,2287
10-08 14:57:29 ,1178438465 ,3129 ,1250 ,2260
10-08 14:57:29 ,1178438504 ,3134 ,1245 ,2259
10-08 14:57:29 ,1178438504 ,3138 ,1279 ,2296
10-08 14:57:29 ,1178438537 ,3135 ,1298 ,2552
10-08 14:57:29 ,1178438537 ,3132 ,1331 ,2326
10-08 14:57:29 ,1178438538 ,3129 ,1333 ,2358
10-08 14:57:29 ,1178438538 ,3128 ,1335 ,2365
10-08 14:57:30 ,1178438573 ,3121 ,1308 ,2349
10-08 14:57:30 ,1178438573 ,3122 ,1276 ,2355
10-08 14:57:30 ,1178438574 ,3121 ,1255 ,2330
10-08 14:57:30 ,1178438574 ,3119 ,1219 ,2342
10-08 14:57:30 ,1178438608 ,3120 ,1223 ,2321
10-08 14:57:30 ,1178438608 ,3124 ,1211 ,2330
10-08 14:57:30 ,1178438609 ,3130 ,1255 ,2317
10-08 14:57:30 ,1178438609 ,3130 ,1268 ,2313
10-08 14:57:30 ,1178438636 ,3132 ,1280 ,2307
10-08 14:57:30 ,1178438636 ,3132 ,1286 ,2290
10-08 14:57:30 ,1178438671 ,3137 ,1275 ,2290
10-08 14:57:30 ,1178438671 ,3135 ,1271 ,2277
10-08 14:57:30 ,1178438672 ,3133 ,1253 ,2294
10-08 14:57:30 ,1178438672 ,3133 ,1269 ,2297
10-08 14:57:30 ,1178438710 ,3135 ,1250 ,2325
10-08 14:57:30 ,1178438710 ,3134 ,1269 ,2311
10-08 14:57:30 ,1178438711 ,3134 ,1264 ,2322
10-08 14:57:30 ,1178438711 ,3137 ,1259 ,2312
10-08 14:57:30 ,1178438712 ,3137 ,1243 ,2305
10-08 14:57:30 ,1178438712 ,3145 ,1224 ,2303
10-08 14:57:30 ,1178438750 ,3153 ,1220 ,2275
10-08 14:57:30 ,1178438750 ,3159 ,1218 ,2284
10-08 14:57:30 ,1178438803 ,3153 ,1269 ,2269
10-08 14:57:30 ,1178438803 ,3145 ,1283 ,2283
10-08 14:57:30 ,1178438805 ,3141 ,1306 ,2271
10-08 14:57:30 ,1178438805 ,3143 ,1264 ,2275
10-08 14:57:30 ,1178438834 ,3146 ,1232 ,2265
10-08 14:57:30 ,1178438834 ,3148 ,1198 ,2276
10-08 14:57:30 ,1178438835 ,3152 ,1189 ,2279
10-08 14:57:30 ,1178438835 ,3148 ,1209 ,2285
10-08 14:57:30 ,1178438863 ,3156 ,1214 ,2315
